Date,Open,High,Low,Close,Adj Close,Volume
01/03/2011,26.4514768,28.65275742,24.00560944,28.54793453,28.54793453,32483.36413
02/03/2011,30.64439227,30.64439227,21.21033246,21.38503727,21.38503727,47508.70877
03/03/2011,24.70442868,26.4514768,20.19704455,25.05383831,25.05383831,15311.54168
06/03/2011,23.69114078,28.19852491,23.69114078,27.4647647,27.4647647,20319.9899
07/03/2011,25.12372023,34.66260293,25.12372023,33.0203777,33.0203777,29478.2952
08/03/2011,30.05039591,39.37963283,30.05039591,38.43622685,38.43622685,61389.26525
09/03/2011,35.53612698,41.47609057,35.53612698,38.89045936,38.89045936,88291.78709
10/03/2011,40.4278617,44.62077717,37.35305702,41.61585442,41.61585442,131221.3432
13/03/2011,38.0169353,43.92195792,33.09025963,33.19508251,33.19508251,70547.57056
14/03/2011,36.93376547,38.64587262,32.91555481,37.66752568,37.66752568,30766.18189
15/03/2011,36.75906066,38.68081359,36.58435585,37.31811606,37.31811606,81995.45219
16/03/2011,36.58435585,38.50610877,35.53612698,37.56270279,37.56270279,30623.08337
20/03/2011,41.47609057,42.000205,36.58435585,36.7241197,36.7241197,79562.77734
21/03/2011,39.37963283,39.37963283,33.36978732,33.82401983,33.82401983,109470.3681
22/03/2011,31.7275621,34.80236678,31.13356574,32.53120423,32.53120423,64251.23566
23/03/2011,33.78907887,33.78907887,32.04203076,32.32155846,32.32155846,22609.56622
24/03/2011,31.37815247,32.04203076,29.94557302,31.48297536,31.48297536,31767.87153
27/03/2011,33.43966925,33.78907887,30.64439227,31.13356574,31.13356574,20319.9899
28/03/2011,33.23002347,33.96378368,31.34321151,33.40472829,33.40472829,61532.36377
29/03/2011,32.18179461,34.3131933,31.69262113,31.97214883,31.97214883,39495.19163
30/03/2011,31.7275621,33.09025963,31.7275621,31.93720787,31.93720787,22323.36918
31/03/2011,32.74085,36.93376547,31.76250306,34.73248485,34.73248485,100598.2598
03/04/2011,36.58435585,42.94361098,36.58435585,42.94361098,42.94361098,210211.7265
04/04/2011,45.66900604,51.85355636,45.66900604,51.85355636,51.85355636,370768.2664
05/04/2011,58.63210303,60.65867884,46.7172349,50.31615402,50.31615402,231104.1104
06/04/2011,47.10158549,52.65719849,45.703947,51.22461904,51.22461904,153544.7124
07/04/2011,52.30778887,53.00660811,49.51251188,52.20296598,52.20296598,145388.0967
10/04/2011,52.30778887,52.30778887,47.41605415,48.21969628,48.21969628,132079.9343
11/04/2011,49.1281613,49.16310226,42.17490981,42.66408328,42.66408328,117626.9838
12/04/2011,43.92195792,51.5390877,40.81221228,51.5390877,51.5390877,175438.786
13/04/2011,55.45247547,55.45247547,48.49922398,49.6872167,49.6872167,107610.0873
17/04/2011,51.85355636,51.85355636,48.11487339,48.91851553,48.91851553,86288.4078
18/04/2011,48.8486336,50.91015037,48.25463724,48.70886975,48.70886975,88148.68857
19/04/2011,50.10650824,50.91015037,45.1448916,45.91359277,45.91359277,91010.65897
20/04/2011,48.46428302,51.95837924,45.703947,50.21133113,50.21133113,311811.676
21/04/2011,52.65719849,59.64539094,50.56074075,54.92836103,54.92836103,702470.6366
24/04/2011,52.76202137,56.11635375,49.47757092,49.61733477,49.61733477,247131.1447
25/04/2011,48.11487339,49.09322034,43.22313868,45.07500968,45.07500968,208780.7413
26/04/2011,45.63406507,47.13652645,40.84715325,42.83878809,42.83878809,194184.6922
27/04/2011,42.52431943,48.01005051,40.63750747,46.9967626,46.9967626,202198.2093
28/04/2011,45.77382892,49.86192151,44.27136755,45.80876989,45.80876989,156263.5843
02/05/2011,45.66900604,47.59075896,43.2930206,45.04006872,45.04006872,192610.6085
03/05/2011,46.15817951,46.36782528,41.12668094,44.65571813,44.65571813,135228.1018
05/05/2011,46.43770721,47.20640838,41.19656287,42.2797327,42.2797327,165708.0866
08/05/2011,41.82550019,41.82550019,34.13848849,35.57106795,35.57106795,90152.06785
